"date","age_groups","mean_contacts","lower_95_ci","median_contacts","upper_95_ci"
2020-03-01,"0-18 to 0-18",9.47991990159536,7.3889679720425,9.47878381716652,11.5615119162785
2020-03-02,"0-18 to 0-18",9.47886019857603,7.39872109828951,9.4755465346406,11.535314037237
2020-03-03,"0-18 to 0-18",9.47535578920174,7.38680729083814,9.47695867519488,11.5467367138503
2020-03-04,"0-18 to 0-18",9.46983559868078,7.40706792092135,9.47242249530997,11.5515299387523
2020-03-05,"0-18 to 0-18",9.47446275640417,7.35602540147734,9.47566958352432,11.5522494372383
2020-03-06,"0-18 to 0-18",9.4793748873537,7.39540198786113,9.47529433537097,11.5564471107155
2020-03-07,"0-18 to 0-18",9.47129895040587,7.42759789231149,9.47649322971463,11.5526036925843
2020-03-08,"0-18 to 0-18",9.47388995349048,7.39428196849376,9.46404038048759,11.5818209957631
2020-03-09,"0-18 to 0-18",6.25477050732186,4.19938378781429,6.25012128397519,8.31752830495581
2020-03-10,"0-18 to 0-18",4.54105840340941,2.33123661306798,4.53105339468673,6.80296023394408
2020-03-11,"0-18 to 0-18",4.27129636139178,2.06289889184955,4.27667011515853,6.46193960291644
2020-03-12,"0-18 to 0-18",4.2721310983547,2.09014330736589,4.26079103687387,6.46488356474479
2020-03-13,"0-18 to 0-18",4.14125434215743,2.00116963376397,4.14607084712738,6.26926069490724
2020-03-14,"0-18 to 0-18",4.13848249725323,2.02528979961115,4.12416911245425,6.28714449041905
2020-03-15,"0-18 to 0-18",4.1341160607795,1.99622187323542,4.1262677185572,6.27627856291852
2020-03-16,"0-18 to 0-18",2.03318264416606,-0.215007410846636,2.03294029156001,4.2640588351137
2020-03-17,"0-18 to 0-18",2.03563670393052,-0.222015222735091,2.04246641794267,4.30237487388017
2020-03-18,"0-18 to 0-18",2.03591199097324,-0.186710450557438,2.04599328344584,4.28570008380116
2020-03-19,"0-18 to 0-18",2.03194828736835,-0.235421991608911,2.03213167394954,4.304334640228
2020-03-20,"0-18 to 0-18",2.0338975670761,-0.200303906134236,2.04104344378244,4.30721695535881
2020-03-21,"0-18 to 0-18",2.03039311182816,-0.179746857200267,2.04134378945579,4.31841636357051
2020-03-22,"0-18 to 0-18",2.03527836210914,-0.203362206000788,2.04303124569735,4.29784458850425
2020-03-23,"0-18 to 0-18",2.03577217952506,-0.212617262766171,2.03990918555665,4.30289339626299
2020-03-24,"0-18 to 0-18",1.87691757465351,-0.460755155131622,1.88505771716825,4.27329769568053
2020-03-25,"0-18 to 0-18",1.87109825711389,-0.457665747623405,1.8799199835733,4.23539862053596
2020-03-26,"0-18 to 0-18",1.87486706107171,-0.469527182573148,1.87698342150692,4.22370244801714
2020-03-27,"0-18 to 0-18",1.86950422258101,-0.48347012771548,1.87003676967973,4.23211390770342
2020-03-28,"0-18 to 0-18",1.87090571433419,-0.451557240630659,1.872929125838,4.2447112609933
2020-03-29,"0-18 to 0-18",1.87158647901933,-0.468399606902089,1.87740115314865,4.2315046850713
2020-03-30,"0-18 to 0-18",1.87095508441167,-0.454291816317066,1.87947014249442,4.25020187168586
2020-03-31,"0-18 to 0-18",1.51416468024098,-0.90124584014156,1.5266361693738,3.95714293397287
2020-04-01,"0-18 to 0-18",1.51940030196031,-0.884073153654973,1.52839405320656,3.97145191746676
2020-04-02,"0-18 to 0-18",1.52573801640296,-0.887558080572447,1.53227591714635,3.95033409978295
2020-04-03,"0-18 to 0-18",1.52583456394132,-0.849632368157051,1.53499994153156,3.95597662025657
2020-04-04,"0-18 to 0-18",1.51512908325932,-0.878209628801,1.51954966063015,3.94028081839105
2020-04-05,"0-18 to 0-18",1.5240635899486,-0.878707325115155,1.51977758087444,3.97638108295404
2020-04-06,"0-18 to 0-18",1.52196840653621,-0.887348579265764,1.51615058341837,3.96345118941146
2020-04-07,"0-18 to 0-18",1.52125390892551,-0.882410929309135,1.52289692512959,3.95362067954139
2020-04-08,"0-18 to 0-18",1.52130650178247,-0.869447164765973,1.53045881481809,3.94853950148265
2020-04-09,"0-18 to 0-18",1.52759358605626,-0.845302891632643,1.52010151977817,3.95936744062596
2020-04-10,"0-18 to 0-18",-0.477006860615346,-2.94026420816692,-0.465186107558012,1.98463787340099
2020-04-11,"0-18 to 0-18",-0.47982951570678,-2.9189107104367,-0.482083237712178,1.97959876179566
2020-04-12,"0-18 to 0-18",-0.475659154465171,-2.94061640244129,-0.485033030757033,2.01591687609441
2020-04-13,"0-18 to 0-18",-0.477499468936734,-2.94373815175173,-0.475242207601584,1.99859001040973
2020-04-14,"0-18 to 0-18",-0.473846445026188,-2.94120902008764,-0.485007728596404,2.00955147188728
2020-04-15,"0-18 to 0-18",-1.96589560984904,-4.47022220714203,-1.97983415053403,0.553881794783425
2020-04-16,"0-18 to 0-18",-1.95989255905129,-4.45528817848179,-1.96074798593308,0.552667806516092
2020-04-17,"0-18 to 0-18",-1.96722321884371,-4.46344969548442,-1.96957744321679,0.513704486333223
2020-04-18,"0-18 to 0-18",-1.96437063958546,-4.45111277812407,-1.96057752289537,0.545657235883903
2020-04-19,"0-18 to 0-18",-1.96746107134652,-4.46745430052133,-1.97386224838378,0.532721664524025
2020-04-20,"0-18 to 0-18",-1.96675282926824,-4.46914372643417,-1.95754821249294,0.537178673035814
2020-04-21,"0-18 to 0-18",-1.96553120959364,-4.48327920324253,-1.9661962777146,0.512474303458688
2020-04-22,"0-18 to 0-18",-1.96089482476075,-4.43910281722974,-1.95729516087992,0.538835307417185
