"date","age_groups","mean_contacts","lower_95_ci","median_contacts","upper_95_ci"
2020-03-01,"0-18 to 0-18",9.1969087775778,1.14836737868051,9.19824649310978,17.2474328743315
2020-03-02,"0-18 to 0-18",9.18366688390922,1.32126505964529,9.12846442228128,17.0154034362495
2020-03-03,"0-18 to 0-18",9.20552977711036,1.33387766310049,9.17335289635421,17.0970879229309
2020-03-04,"0-18 to 0-18",9.23947821837016,1.40653373480292,9.24590036012326,17.2644733881307
2020-03-05,"0-18 to 0-18",9.17100689733344,1.1636746313264,9.13662590802826,17.1245957369087
2020-03-06,"0-18 to 0-18",11.2196301774602,3.36818373130529,11.1820139235676,19.1338346035798
2020-03-07,"0-18 to 0-18",11.2431736195108,3.32239092826794,11.2838505134116,19.1986809879759
2020-03-08,"0-18 to 0-18",11.270421410157,3.4283907646498,11.2310247229862,19.1704285843352
2020-03-09,"0-18 to 0-18",11.2198310005862,3.41715146236406,11.1943539169869,19.0204890814963
2020-03-10,"0-18 to 0-18",11.1827478087846,3.31762915298004,11.1752393487587,19.0538842874379
2020-03-11,"0-18 to 0-18",11.1976904845443,3.41568898353859,11.2537986370508,19.0357905694698
2020-03-12,"0-18 to 0-18",11.290070935888,3.45751687630437,11.2859124417006,19.1375663158534
2020-03-13,"0-18 to 0-18",11.2340617399676,3.31315500619833,11.3124698147472,18.9204471438431
2020-03-14,"0-18 to 0-18",11.2479260238234,3.38074559207775,11.2749401872015,19.0712997505101
2020-03-15,"0-18 to 0-18",11.2582251625387,3.26664643043555,11.3225351278218,19.241706563494
2020-03-16,"0-18 to 0-18",26.568213968477,6.76739625170798,26.7094402874155,46.2672906748234
2020-03-17,"0-18 to 0-18",26.5529754301362,6.8463127022385,26.6472103949525,46.2796256297748
2020-03-18,"0-18 to 0-18",18.5051547910431,4.85999168975747,18.4624390159631,32.0926896361349
2020-03-19,"0-18 to 0-18",18.4890668639606,4.87537798005351,18.5743236110737,32.1398922544287
2020-03-20,"0-18 to 0-18",18.5661626198521,4.964561324575,18.6070787029781,32.5694946844292
2020-03-21,"0-18 to 0-18",18.4772931346038,4.72538250888206,18.5121281964403,32.0977527277796
2020-03-22,"0-18 to 0-18",18.4314179147289,4.9780469299011,18.4787858083455,32.0510752852143
2020-03-23,"0-18 to 0-18",18.4453166439643,4.70367481283681,18.4746486921114,32.12715027446
2020-03-24,"0-18 to 0-18",19.2148056211448,4.48950202300927,19.2976163837312,33.5729626514049
2020-03-25,"0-18 to 0-18",19.2546877962363,4.89488504587406,19.2542585617692,33.6539306792884
2020-03-26,"0-18 to 0-18",19.236421215619,4.7619285204681,19.2753536283339,33.8412539890344
2020-03-27,"0-18 to 0-18",19.2446720589685,4.76730350939234,19.1969511078123,33.7928216931028
2020-03-28,"0-18 to 0-18",19.1966351371425,4.86092836441548,19.2178694671545,33.507553187292
2020-03-29,"0-18 to 0-18",19.1858664385222,4.57814227184905,19.2369155645407,33.8110110728359
2020-03-30,"0-18 to 0-18",19.1437539876822,4.83810357434476,19.2249629969882,33.7113387823654
2020-03-31,"0-18 to 0-18",19.2117299067067,4.63536970862787,19.2222006478994,33.5860903174453
2020-04-01,"0-18 to 0-18",19.1997810478505,4.95120602983413,19.2414384031944,33.6763423482185
2020-04-02,"0-18 to 0-18",19.1184763412425,4.62817576848665,19.2069703594465,33.4618962462865
2020-04-03,"0-18 to 0-18",19.2103973405082,4.65211750452581,19.1960897670886,33.7579938130902
2020-04-04,"0-18 to 0-18",19.1838308731399,4.69022436321809,19.2658002577786,33.5900152056548
2020-04-05,"0-18 to 0-18",19.2124087261551,4.75579786977966,19.2309904854228,33.5874259098084
2020-04-06,"0-18 to 0-18",19.186343228125,4.72737087645532,19.2539010479296,33.5784759336495
2020-04-07,"0-18 to 0-18",19.1872616580951,4.75056507498176,19.2136208517307,33.6291190258222
2020-04-08,"0-18 to 0-18",19.221964102538,4.75832688715482,19.3140143937781,33.6013729697386
2020-04-09,"0-18 to 0-18",19.1936427339735,4.66419931628646,19.2659061384903,33.6907383408593
2020-04-10,"0-18 to 0-18",19.179623728518,4.71524547020194,19.2273678842653,33.8126871166407
2020-04-11,"0-18 to 0-18",19.2307203909517,4.5872081210381,19.2339022971263,33.6872391745152
2020-04-12,"0-18 to 0-18",19.1805332493153,4.55877456229176,19.2672573995902,33.5161896826227
2020-04-13,"0-18 to 0-18",19.1741929829173,4.81831596340567,19.1579964773587,33.6342383090857
2020-04-14,"0-18 to 0-18",19.1537549455239,4.62562125218372,19.3031136026628,33.5737563080239
2020-04-15,"0-18 to 0-18",19.1833505685812,4.54903926524692,19.2938185517,33.6133137641643
2020-04-16,"0-18 to 0-18",19.1591277706763,4.59926623527574,19.3072941301317,33.5984388243117
2020-04-17,"0-18 to 0-18",19.1605087538396,4.66140628032613,19.1596711989692,33.5483007756631
2020-04-18,"0-18 to 0-18",19.1902623310242,4.67373068273793,19.1981355716449,33.7468289230506
2020-04-19,"0-18 to 0-18",19.188629412509,4.85974880821722,19.2922243069702,33.7348026420274
2020-04-20,"0-18 to 0-18",19.201581837551,4.70537097340989,19.1924275895806,33.7039319139128
2020-04-21,"0-18 to 0-18",19.1374293288697,4.76783708397728,19.1414161695946,33.5630668612576
2020-04-22,"0-18 to 0-18",19.2438794344505,4.74346120034732,19.2691980577933,33.6305900227604
2020-04-23,"0-18 to 0-18",19.2147203299987,4.76901101956562,19.3059479984381,33.6342445636346
2020-04-24,"0-18 to 0-18",19.2070736676657,4.90236937221891,19.2431030108542,33.8100249043117
2020-04-25,"0-18 to 0-18",19.1949682038223,4.76442383904729,19.2211352100406,33.6468020890944
2020-04-26,"0-18 to 0-18",19.1851285817798,4.82652895410686,19.212964725765,33.7044740400446
2020-04-27,"0-18 to 0-18",19.2406114617281,5.06714540975496,19.2772277322977,33.5264525898294
2020-04-28,"0-18 to 0-18",19.2175335072566,4.65636399668103,19.3039644988134,33.5684389158423
2020-04-29,"0-18 to 0-18",19.2050672304471,4.72333348747915,19.285666115879,33.6269758273444
2020-04-30,"0-18 to 0-18",19.2590456982464,4.76014218966865,19.3238275228546,33.6145396351071
2020-05-01,"0-18 to 0-18",19.2077699587965,4.730222596517,19.2279054899679,33.5812579545656
2020-05-02,"0-18 to 0-18",19.2175634858343,4.78721988624171,19.2593086758082,33.5362123629046
2020-05-03,"0-18 to 0-18",19.2154480413268,4.76218560316609,19.2822811813466,33.4915721742376
2020-05-04,"0-18 to 0-18",15.6148807540646,2.9721694009557,15.6280777745841,28.1679735684766
2020-05-05,"0-18 to 0-18",12.2738843141194,2.56694333995384,12.300272143857,21.8605973124616
2020-05-06,"0-18 to 0-18",12.260746931186,2.69268709956686,12.2382347687031,21.9074782688006
2020-05-07,"0-18 to 0-18",12.2989362631928,2.41365872125563,12.3479278581486,22.0122109454587
2020-05-08,"0-18 to 0-18",12.3123153821907,2.45897019045123,12.370693061094,21.8855975327194
2020-05-09,"0-18 to 0-18",12.2321290017495,2.54418316623687,12.1972689225804,21.9229563228359
2020-05-10,"0-18 to 0-18",12.2708986826859,2.67204828547769,12.2598825219367,21.8781959991626
2020-05-11,"0-18 to 0-18",12.2883426274947,2.53500429507474,12.3056215994454,21.915673035191
2020-05-12,"0-18 to 0-18",12.2821745164674,2.80771509829813,12.2983909611856,21.8928829805194
2020-05-13,"0-18 to 0-18",12.2492704191269,2.67279088712667,12.2580695540087,21.8830325597281
2020-05-14,"0-18 to 0-18",12.26897140755,2.72116678928792,12.3282301816589,21.8513330227855
2020-05-15,"0-18 to 0-18",12.2405841029796,2.67345664666615,12.235024574534,21.887541166335
2020-05-16,"0-18 to 0-18",12.283110179046,2.50476547232629,12.3606393487481,21.7084668593081
2020-05-17,"0-18 to 0-18",12.201906988469,2.37558686510801,12.2945731366513,21.9267224399581
2020-05-18,"0-18 to 0-18",11.4883689000347,2.80568841490519,11.5300002004091,19.9604644274187
2020-05-19,"0-18 to 0-18",11.4956655764278,2.84679485430383,11.542955903725,20.0929419613019
2020-05-20,"0-18 to 0-18",11.4443619607988,2.86601244501442,11.4470371275012,19.9190628643861
2020-05-21,"0-18 to 0-18",11.5460501652316,2.98416341639078,11.5657360634725,20.1916271668915
2020-05-22,"0-18 to 0-18",11.463886908568,2.94422041637898,11.4302975413577,19.9971219499448
2020-05-23,"0-18 to 0-18",11.4828582852066,2.91360736399012,11.5101385053067,19.973478132171
2020-05-24,"0-18 to 0-18",11.5195789186569,3.02300041371699,11.5207343356701,19.9784035520444
2020-05-25,"0-18 to 0-18",9.16815755891363,-0.305855614453383,9.18479706966614,18.4720562131603
2020-05-26,"0-18 to 0-18",4.96988467107774,-4.30081682736887,4.9497524046939,14.247434407221
2020-05-27,"0-18 to 0-18",4.9552100266357,-4.2804530882663,4.92688643138937,14.4035776106021
2020-05-28,"0-18 to 0-18",4.98548380609773,-4.16987975221923,4.97958041866089,14.2464065772805
2020-05-29,"0-18 to 0-18",4.98387280148833,-4.16972969913435,4.90790938524762,14.2752513557719
2020-05-30,"0-18 to 0-18",4.94997396696769,-4.28603390365008,4.9107799404973,14.3033220067633
2020-05-31,"0-18 to 0-18",4.90666973143295,-4.39197214926471,4.90741355178969,14.1623447052068
2020-06-01,"0-18 to 0-18",4.96046497472607,-4.1571256190025,4.97702501794657,14.1408029561122
2020-06-02,"0-18 to 0-18",4.92833057613765,-4.15776870414956,4.94269763280835,14.0918544879061
2020-06-03,"0-18 to 0-18",4.96105921484213,-4.29827525682032,5.00416148141344,14.2498626488402
2020-06-04,"0-18 to 0-18",4.91379446455447,-4.20367754644315,4.91123921574984,14.2618280895421
2020-06-05,"0-18 to 0-18",4.92440014777175,-4.23247996378791,4.84553938179931,14.2122898150901
2020-06-06,"0-18 to 0-18",4.90332486305291,-4.28138765480212,4.8440002702845,14.2459117865672
2020-06-07,"0-18 to 0-18",4.88935805840775,-4.35101072196168,4.90099713987358,14.0638557368165
2020-06-08,"0-18 to 0-18",4.93547542024991,-4.40306700974148,4.89858937057808,14.0716519737348
2020-06-09,"0-18 to 0-18",4.95371449383367,-4.10555212267514,4.87532581797901,14.2226488642327
2020-06-10,"0-18 to 0-18",4.90568270389013,-4.24400676411082,4.88814118019623,14.219213726255
2020-06-11,"0-18 to 0-18",4.93195574745222,-4.27306262748961,4.87742400915228,14.1604484517815
2020-06-12,"0-18 to 0-18",4.98631182764879,-4.32077347778386,4.95565983725139,14.3087957843044
2020-06-13,"0-18 to 0-18",4.90222179580508,-4.3935219349348,4.88610285017052,14.1088319026752
2020-06-14,"0-18 to 0-18",4.9478242457729,-4.26228303283362,4.89598851006803,14.2298597249214
2020-06-15,"0-18 to 0-18",5.00147652788157,-4.19399847589424,4.93419343557873,14.312924360951
2020-06-16,"0-18 to 0-18",5.16263474080808,-4.54375357513335,5.09141914241266,14.972337558669
2020-06-17,"0-18 to 0-18",5.22660869674,-4.63272345938006,5.20047581122205,15.065511178324
2020-06-18,"0-18 to 0-18",5.22214710645989,-4.66033719749099,5.22873956370751,14.9321022534338
2020-06-19,"0-18 to 0-18",5.1726106184811,-4.57083942754964,5.23426376626178,14.9244029553884
2020-06-20,"0-18 to 0-18",5.19883752732118,-4.62146134670465,5.2750047795394,14.9119093629935
2020-06-21,"0-18 to 0-18",5.21354229598975,-4.58469312824624,5.22226737249853,15.103462075264
2020-06-22,"0-18 to 0-18",5.16515215085257,-4.6757893398554,5.19440231929267,14.9764004262681
2020-06-23,"0-18 to 0-18",5.17897598972132,-4.77460740814012,5.21996529786585,15.0011690059521
2020-06-24,"0-18 to 0-18",5.12652814880233,-4.76155304963484,5.13647470227869,14.9497567666434
2020-06-25,"0-18 to 0-18",5.22920122331161,-4.53846945734825,5.25953432230013,14.9974348193257
2020-06-26,"0-18 to 0-18",5.11462987470287,-4.71005005578944,5.08812984432856,14.8116843507245
2020-06-27,"0-18 to 0-18",5.25106044351462,-4.81118684972092,5.27474603039093,15.0101062187305
2020-06-28,"0-18 to 0-18",5.15238308149215,-4.64461258714973,5.17990594180951,14.918429323646
2020-06-29,"0-18 to 0-18",5.16413360169955,-4.69008196389163,5.13472416839722,14.948854834295
2020-06-30,"0-18 to 0-18",5.22751112764365,-4.66259202758598,5.28866658830149,14.9953600514564
2020-07-01,"0-18 to 0-18",5.16704920867862,-4.62948133362241,5.11277612352365,15.0417824001741
2020-07-02,"0-18 to 0-18",5.17039519662049,-4.54401528042427,5.1278542391781,15.0161002379108
2020-07-03,"0-18 to 0-18",5.17915073715951,-4.70397415581559,5.17867261501612,15.0618417331265
2020-07-04,"0-18 to 0-18",5.16909558755752,-4.73708199856714,5.18083425702121,14.9137399360611
2020-07-05,"0-18 to 0-18",5.19789620434153,-4.68869013680546,5.22696281127097,15.0329961316055
2020-07-06,"0-18 to 0-18",5.24866968765747,-4.52865649853984,5.1820350059292,15.0538086565069
2020-07-07,"0-18 to 0-18",5.18081016194014,-4.65115969523155,5.20293128756576,14.9627177493411
2020-07-08,"0-18 to 0-18",5.25801836265299,-4.58304143879182,5.18338835128929,15.113150378518
2020-07-09,"0-18 to 0-18",5.21462288100837,-4.52669640150643,5.21082624972539,15.0372484866772
2020-07-10,"0-18 to 0-18",5.14678014227658,-4.74559735127607,5.22153844537375,15.0180951763457
2020-07-11,"0-18 to 0-18",5.20294607119798,-4.66312998154606,5.20420432344823,15.0089367199912
2020-07-12,"0-18 to 0-18",5.23639537529509,-4.54129834058691,5.16565602591337,14.9479619531891
2020-07-13,"0-18 to 0-18",5.25230096799469,-4.59352275061863,5.27619362975781,14.9205858706461
2020-07-14,"0-18 to 0-18",5.2055493373097,-4.65024538001409,5.16120955725352,14.9950319055836
2020-07-15,"0-18 to 0-18",5.23122431797619,-4.47313517633532,5.17805309631183,15.1925919665862
2020-07-16,"0-18 to 0-18",5.18190059702714,-4.71773407021589,5.22637787315985,15.0020644971719
2020-07-17,"0-18 to 0-18",5.17473657140042,-4.5744512580059,5.24658538673393,14.8807377091449
2020-07-18,"0-18 to 0-18",5.22464459618527,-4.65956719483765,5.22864672966123,15.0475878447135
2020-07-19,"0-18 to 0-18",5.19785785468051,-4.6211492033085,5.12394473838852,14.9045715336835
2020-07-20,"0-18 to 0-18",5.22489228047201,-4.51201670359526,5.17364758280212,15.0536245737644
2020-07-21,"0-18 to 0-18",5.15398467800306,-4.64762186938091,5.08751775563257,14.9747011789514
2020-07-22,"0-18 to 0-18",5.2285323403639,-4.59602197382097,5.23711817669079,14.9111343898652
2020-07-23,"0-18 to 0-18",5.19305985909001,-4.58488894165491,5.12657482554715,15.1840943180969
2020-07-24,"0-18 to 0-18",5.22448605947854,-4.55196232304231,5.21278522500391,15.1203604239471
2020-07-25,"0-18 to 0-18",5.15464840529551,-4.69664733594355,5.14022902722638,15.0306440286194
2020-07-26,"0-18 to 0-18",5.17878969157819,-4.62653924845115,5.21830393352256,14.9212789371624
2020-07-27,"0-18 to 0-18",5.16496009856387,-4.5981609196716,5.20162213428122,15.0265895143229
2020-07-28,"0-18 to 0-18",5.21144356622429,-4.54591769402654,5.19951168729585,15.0522937513568
2020-07-29,"0-18 to 0-18",5.15092666657847,-4.57950987458301,5.1047253830015,14.8693071436246
2020-07-30,"0-18 to 0-18",5.19745486014655,-4.55825604128384,5.24485359833104,14.9922144486008
2020-07-31,"0-18 to 0-18",6.61187835664557,-4.3330861695898,6.53783639326908,17.7524212932059
2020-08-01,"0-18 to 0-18",6.65855654587009,-4.50392797295011,6.6938842190775,17.625229070026
2020-08-02,"0-18 to 0-18",6.69119695709796,-4.42405784421588,6.68739936830273,17.9733227766086
2020-08-03,"0-18 to 0-18",6.73595452455582,-4.17903657461257,6.75522797935322,17.8963376728315
2020-08-04,"0-18 to 0-18",6.7021115777997,-4.31349224574943,6.60035890374411,17.7124437677288
2020-08-05,"0-18 to 0-18",6.63120331242579,-4.33976044576939,6.5989309129253,17.6283937247715
2020-08-06,"0-18 to 0-18",6.65634616654595,-4.27731708579168,6.66972054871794,17.7113740623477
2020-08-07,"0-18 to 0-18",6.64156235793272,-4.36042327250733,6.58663622854481,17.8477700826094
2020-08-08,"0-18 to 0-18",6.70173712295554,-4.42178236753702,6.72428369280218,17.6846069860014
2020-08-09,"0-18 to 0-18",6.6299038691401,-4.54488175150974,6.61907048325683,17.6556896605884
2020-08-10,"0-18 to 0-18",6.69727857688541,-4.34517487602105,6.60121451077531,17.8871687849319
2020-08-11,"0-18 to 0-18",6.60233812000413,-4.50642806943036,6.55162373346694,17.6940745002923
2020-08-12,"0-18 to 0-18",6.63150499389833,-4.35447995757297,6.56853395054964,17.5604188577611
2020-08-13,"0-18 to 0-18",6.66473370751457,-4.5271090261449,6.60674867475693,17.6280995726323
2020-08-14,"0-18 to 0-18",6.68022832340638,-4.39852595363897,6.67244383833859,17.7289953830654
2020-08-15,"0-18 to 0-18",6.71597693900893,-4.24351493942547,6.73024879881483,17.7839686495577
2020-08-16,"0-18 to 0-18",6.6709680858189,-4.46578203086811,6.63597242175237,17.802660447137
2020-08-17,"0-18 to 0-18",6.68446840856153,-4.48230328276842,6.65758740791239,17.9292168109795
2020-08-18,"0-18 to 0-18",6.67455950638926,-4.38749295866184,6.66712839409741,17.7230452136858
2020-08-19,"0-18 to 0-18",6.71257961130914,-4.49697285766028,6.69746573586644,17.9471376842841
2020-08-20,"0-18 to 0-18",6.67037687435276,-4.40520113266919,6.63582308992694,17.8245818410487
2020-08-21,"0-18 to 0-18",6.65092601875059,-4.45773500173585,6.67551614715737,17.5664909072465
2020-08-22,"0-18 to 0-18",6.67176244051363,-4.43336797697589,6.63626975925009,17.7589570355731
2020-08-23,"0-18 to 0-18",6.68117578327475,-4.45203100708953,6.73903777879899,17.8635836190615
2020-08-24,"0-18 to 0-18",6.70441543995594,-4.30591036012949,6.71020202772046,17.8363911657666
2020-08-25,"0-18 to 0-18",6.74983011124022,-4.46517647368201,6.7056426598498,17.7980962074908
2020-08-26,"0-18 to 0-18",6.73691900436368,-4.31011592982427,6.75613369736412,17.8051799176808
2020-08-27,"0-18 to 0-18",6.65851765375335,-4.39608416229564,6.63514636446492,17.6952657402016
2020-08-28,"0-18 to 0-18",6.68669769804793,-4.32788493323426,6.70838659311257,17.8340775362662
2020-08-29,"0-18 to 0-18",6.68892350798818,-4.32585135664404,6.72775495361646,17.7348203022585
2020-08-30,"0-18 to 0-18",6.68648139583378,-4.38926552589475,6.64006219057198,17.5966548053824
2020-08-31,"0-18 to 0-18",7.14766363243218,-2.93854340636714,7.13987358650239,17.1947749328516
2020-09-01,"0-18 to 0-18",7.07874517624377,-3.21375886993812,6.98988263644806,17.3898722772154
2020-09-02,"0-18 to 0-18",7.0561335598388,-3.39005584460966,7.06140875219568,17.3912315830438
2020-09-03,"0-18 to 0-18",7.08873287066853,-3.17228548457256,7.0014558489342,17.6806619230362
2020-09-04,"0-18 to 0-18",7.12286740293316,-3.06781193457055,7.08511936419758,17.4490491340589
2020-09-05,"0-18 to 0-18",7.12605088013543,-3.18406429406144,7.07349056764429,17.4432395700061
2020-09-06,"0-18 to 0-18",7.09772423230573,-3.1321197067097,7.07589387201557,17.5543975570222
2020-09-07,"0-18 to 0-18",7.13850136273374,-3.25485557075384,7.10615446762471,17.4213440985965
2020-09-08,"0-18 to 0-18",6.38644700840359,-3.15945691349572,6.37124421760312,16.2317750066624
2020-09-09,"0-18 to 0-18",6.35807046298687,-3.1388752038859,6.37767674238589,15.7183245719249
2020-09-10,"0-18 to 0-18",5.6215985272039,-3.37638879997916,5.65017933151325,14.7122985432974
2020-09-11,"0-18 to 0-18",5.57488167825748,-3.42350268391032,5.56339127956328,14.6869988378455
2020-09-12,"0-18 to 0-18",5.65784177583887,-3.33414406958857,5.62913195586756,14.7196991667163
2020-09-13,"0-18 to 0-18",5.63310335317832,-3.41581647263786,5.65548318689709,14.7769663688545
2020-09-14,"0-18 to 0-18",5.57351399747758,-3.50094405716376,5.57600656206884,14.6023198806295
2020-09-15,"0-18 to 0-18",5.61650256844548,-3.32935049269588,5.55341667541323,14.7769092391515
2020-09-16,"0-18 to 0-18",5.55586899943888,-3.41708876143669,5.50062951957938,14.5818088213777
2020-09-17,"0-18 to 0-18",5.59228273266758,-3.44688108240369,5.59149514913316,14.6378962744108
2020-09-18,"0-18 to 0-18",7.22402556477129,-1.60368173385959,7.26783213957145,15.9613054624541
2020-09-19,"0-18 to 0-18",7.18451357028716,-1.71313061288532,7.15729516784796,16.0195110815834
2020-09-20,"0-18 to 0-18",7.23594845907512,-1.50287335516495,7.19236372996857,16.1097299650076
2020-09-21,"0-18 to 0-18",7.27447848630152,-1.61818113111305,7.31659644672589,16.0020485340889
2020-09-22,"0-18 to 0-18",7.24076096842268,-1.48391296282211,7.29389315801327,16.0110626591327
2020-09-23,"0-18 to 0-18",7.27953844277573,-1.57934094621838,7.27963566943748,16.13632308735
2020-09-24,"0-18 to 0-18",7.24517950128939,-1.44355477046865,7.18726377490896,15.9826245666231
2020-09-25,"0-18 to 0-18",7.25869058396516,-1.48189542929579,7.19555632165957,16.0143741808349
2020-09-26,"0-18 to 0-18",7.26547811867195,-1.47789254740108,7.26153682303417,15.9972862294393
2020-09-27,"0-18 to 0-18",7.25368344849666,-1.51138262683512,7.25921595872007,15.9656739737023
2020-09-28,"0-18 to 0-18",5.60337724293287,-3.36149977115484,5.61684550271704,14.8140290324746
2020-09-29,"0-18 to 0-18",5.63078047372772,-3.24500102989318,5.59197212203261,14.7852958014439
2020-09-30,"0-18 to 0-18",5.56748102483042,-3.42787197071757,5.56166735920251,14.5786347636804
2020-10-01,"0-18 to 0-18",5.56959884022339,-3.45927276238454,5.53735965355825,14.6294160424137
2020-10-02,"0-18 to 0-18",5.60240860748701,-3.3805144166027,5.59850532080081,14.7041887431371
2020-10-03,"0-18 to 0-18",5.64752808994091,-3.43433648344121,5.64155364752584,14.5623935006174
2020-10-04,"0-18 to 0-18",6.39140518953407,-0.114379804952721,6.40777154302553,12.9694211739943
2020-10-05,"0-18 to 0-18",5.03148200845294,-1.35696072536269,5.043660622312,11.4466995334908
2020-10-06,"0-18 to 0-18",5.0113704193935,-1.4297452871989,5.01812668301333,11.4664376212403
2020-10-07,"0-18 to 0-18",5.53502374382015,-1.16645325025843,5.55720345921191,12.0955553338979
2020-10-08,"0-18 to 0-18",5.49443992775292,-1.00408792257253,5.49333459859516,12.1654673496511
2020-10-09,"0-18 to 0-18",5.50086655962387,-1.1405756672698,5.48970220829689,12.1355438633901
2020-10-10,"0-18 to 0-18",5.43880866281336,-1.18044733497618,5.45560343652332,12.0272051129963
2020-10-11,"0-18 to 0-18",5.52826244039895,-1.19953094814921,5.52446489705329,12.2529900932948
2020-10-12,"0-18 to 0-18",5.5810992805205,-1.05138374068614,5.57748863585895,12.2339742572791
2020-10-13,"0-18 to 0-18",5.54487030468923,-1.00075320301394,5.56409066781902,12.1492911981
2020-10-14,"0-18 to 0-18",5.4936984759489,-1.09415959966437,5.48159248128101,12.2258691133312
2020-10-15,"0-18 to 0-18",5.50208784764128,-1.2109891234,5.5072539607602,12.1233485363598
2020-10-16,"0-18 to 0-18",5.52740827835804,-1.13763263834772,5.5588684834704,12.1834142152225
2020-10-17,"0-18 to 0-18",5.54393408012548,-1.21679201047269,5.5441211140961,12.2974820773912
2020-10-18,"0-18 to 0-18",5.49530594644559,-1.2014994820221,5.52703487619707,12.0984357812403
2020-10-19,"0-18 to 0-18",5.4904510137476,-1.04929965433612,5.45499386111833,12.1348090603616
2020-10-20,"0-18 to 0-18",4.7873834499008,-1.47265708536761,4.80067939163694,11.1600329777159
2020-10-21,"0-18 to 0-18",4.8173978062853,-1.4774909419401,4.78366260469053,11.151001366036
2020-10-22,"0-18 to 0-18",4.73065111741685,-1.61546895712536,4.77149273841227,11.0358314231583
2020-10-23,"0-18 to 0-18",4.80488399035338,-1.49505609755791,4.77368820062462,11.0857497629295
2020-10-24,"0-18 to 0-18",4.76029648876611,-1.54592663695471,4.79014430315151,11.0925237156277
2020-10-25,"0-18 to 0-18",4.72239199897748,-1.59002622376748,4.7161835735279,11.0244249193724
2020-10-26,"0-18 to 0-18",4.75668724494127,-1.57912431650431,4.75642207406129,11.025295096712
2020-10-27,"0-18 to 0-18",4.77031908250872,-1.47637213020114,4.7410567139969,11.0562191637594
2020-10-28,"0-18 to 0-18",4.74562460914638,-1.5900283164214,4.72844930890342,11.1210460118329
2020-10-29,"0-18 to 0-18",4.76122408596822,-1.57131132775531,4.71408616712988,11.1646425924661
2020-10-30,"0-18 to 0-18",4.7603451726298,-1.53795673178614,4.7596937301085,10.965889909231
2020-10-31,"0-18 to 0-18",5.25152347299066,-1.01784133066155,5.25081529353374,11.5180501150835
2020-11-01,"0-18 to 0-18",5.14848507894559,-1.42426971772922,5.1151730010952,11.733271732608
2020-11-02,"0-18 to 0-18",5.1208173608054,-1.45458420810198,5.15699932923442,11.7221403443502
2020-11-03,"0-18 to 0-18",5.11032380881152,-1.52492217823621,5.15247710846645,11.7631391965838
2020-11-04,"0-18 to 0-18",5.11790144667036,-1.3989846555812,5.18118635119186,11.7293556063261
2020-11-05,"0-18 to 0-18",5.05600138104525,-1.52728293725934,5.02732984519534,11.5329590079659
2020-11-06,"0-18 to 0-18",5.14580122904235,-1.53857297964572,5.14788732580381,11.7616847470639
2020-11-07,"0-18 to 0-18",5.09824447576542,-1.52397153457028,5.13931891196718,11.5434864599914
2020-11-08,"0-18 to 0-18",5.10814829663763,-1.39293797355089,5.08434018656046,11.6364079619815
2020-11-09,"0-18 to 0-18",5.09276527557354,-1.51500355786435,5.09485530033096,11.6875791570922
2020-11-10,"0-18 to 0-18",5.11716437493221,-1.58504776155952,5.16966159844529,11.7154235916004
2020-11-11,"0-18 to 0-18",5.1135079646317,-1.53206721591426,5.13225161594673,11.6993790388719
2020-11-12,"0-18 to 0-18",5.11996208976575,-1.45092124811421,5.10971181469657,11.6865313575915
2020-11-13,"0-18 to 0-18",5.17238123784392,-1.36152384769388,5.12927143351459,11.8457125245386
2020-11-14,"0-18 to 0-18",5.11038293184706,-1.37366623423532,5.13089675197327,11.7389270978542
2020-11-15,"0-18 to 0-18",5.08664225720492,-1.44965018743239,5.09642216319096,11.7177617814693
2020-11-16,"0-18 to 0-18",5.1378497936951,-1.44567108191212,5.15500203592613,11.6883139655255
2020-11-17,"0-18 to 0-18",5.10341387399044,-1.49784442764068,5.12082697173061,11.6701028191094
2020-11-18,"0-18 to 0-18",5.12641432351301,-1.42290039727271,5.11220136153768,11.5558621049064
2020-11-19,"0-18 to 0-18",5.14745000296646,-1.43592456037529,5.14693044957006,11.7707597098811
2020-11-20,"0-18 to 0-18",5.12277223413806,-1.5121683402692,5.11793298722619,11.6999343318859
2020-11-21,"0-18 to 0-18",5.1133467268958,-1.38111249915492,5.08705167174367,11.6219429459157
2020-11-22,"0-18 to 0-18",5.15268154637251,-1.37773726940133,5.18731758252109,11.7928807483924
2020-11-23,"0-18 to 0-18",5.15473675345188,-1.40704013848614,5.14290004204318,11.7682902709273
2020-11-24,"0-18 to 0-18",5.17695780035279,-1.41361614903208,5.16779284939828,11.7131923070899
2020-11-25,"0-18 to 0-18",5.10193090338426,-1.57312158938575,5.07037891128514,11.6930111773191
