part_id,sday_id,dayofweek,month,year,day,wave
10835102,2021.01.08,5,1,2021,8,2
10835202,2021.01.06,3,1,2021,6,2
10835302,2021.01.07,4,1,2021,7,2
10835402,2021.01.07,4,1,2021,7,2
10835502,2021.01.07,4,1,2021,7,2
10835602,2021.01.07,4,1,2021,7,2
10835702,2021.01.07,4,1,2021,7,2
10835902,2021.01.07,4,1,2021,7,2
10836002,2021.01.06,3,1,2021,6,2
10836102,2021.01.07,4,1,2021,7,2
10836202,2021.01.07,4,1,2021,7,2
10836302,2021.01.06,3,1,2021,6,2
10836502,2021.01.06,3,1,2021,6,2
10836602,2021.01.07,4,1,2021,7,2
10837002,2021.01.06,3,1,2021,6,2
10837102,2021.01.06,3,1,2021,6,2
10837202,2021.01.07,4,1,2021,7,2
10837302,2021.01.06,3,1,2021,6,2
10837402,2021.01.07,4,1,2021,7,2
10837602,2021.01.08,5,1,2021,8,2
10837702,2021.01.08,5,1,2021,8,2
10837802,2021.01.08,5,1,2021,8,2
10838002,2021.01.07,4,1,2021,7,2
10838202,2021.01.07,4,1,2021,7,2
10838302,2021.01.07,4,1,2021,7,2
10838402,2021.01.07,4,1,2021,7,2
10838502,2021.01.06,3,1,2021,6,2
10838602,2021.01.07,4,1,2021,7,2
10838702,2021.01.07,4,1,2021,7,2
10838802,2021.01.07,4,1,2021,7,2
10839002,2021.01.06,3,1,2021,6,2
10839202,2021.01.07,4,1,2021,7,2
10839502,2021.01.07,4,1,2021,7,2
10839702,2021.01.07,4,1,2021,7,2
10840002,2021.01.11,1,1,2021,11,2
10840102,2021.01.06,3,1,2021,6,2
10840302,2021.01.07,4,1,2021,7,2
10840402,2021.01.08,5,1,2021,8,2
10840502,2021.01.06,3,1,2021,6,2
10840602,2021.01.06,3,1,2021,6,2
10840702,2021.01.06,3,1,2021,6,2
10841002,2021.01.07,4,1,2021,7,2
10841102,2021.01.06,3,1,2021,6,2
10841202,2021.01.07,4,1,2021,7,2
10841302,2021.01.07,4,1,2021,7,2
10841402,2021.01.07,4,1,2021,7,2
10841502,2021.01.06,3,1,2021,6,2
10841602,2021.01.09,6,1,2021,9,2
10841802,2021.01.06,3,1,2021,6,2
10842002,2021.01.07,4,1,2021,7,2
10842102,2021.01.07,4,1,2021,7,2
10842302,2021.01.06,3,1,2021,6,2
10842402,2021.01.06,3,1,2021,6,2
10842502,2021.01.07,4,1,2021,7,2
10842602,2021.01.07,4,1,2021,7,2
10842702,2021.01.10,0,1,2021,10,2
10842802,2021.01.07,4,1,2021,7,2
10842902,2021.01.06,3,1,2021,6,2
10843002,2021.01.07,4,1,2021,7,2
10843102,2021.01.06,3,1,2021,6,2
10843302,2021.01.07,4,1,2021,7,2
10843402,2021.01.07,4,1,2021,7,2
10843502,2021.01.07,4,1,2021,7,2
10843602,2021.01.06,3,1,2021,6,2
10843802,2021.01.07,4,1,2021,7,2
10843902,2021.01.07,4,1,2021,7,2
10844002,2021.01.10,0,1,2021,10,2
10844102,2021.01.07,4,1,2021,7,2
10844202,2021.01.07,4,1,2021,7,2
10844302,2021.01.07,4,1,2021,7,2
10844402,2021.01.06,3,1,2021,6,2
10844502,2021.01.06,3,1,2021,6,2
10844702,2021.01.07,4,1,2021,7,2
10844802,2021.01.07,4,1,2021,7,2
10844902,2021.01.06,3,1,2021,6,2
10845002,2021.01.07,4,1,2021,7,2
10845202,2021.01.07,4,1,2021,7,2
10845602,2021.01.07,4,1,2021,7,2
10845702,2021.01.07,4,1,2021,7,2
10845802,2021.01.07,4,1,2021,7,2
10845902,2021.01.07,4,1,2021,7,2
10846002,2021.01.07,4,1,2021,7,2
10846302,2021.01.07,4,1,2021,7,2
10846502,2021.01.07,4,1,2021,7,2
10846602,2021.01.07,4,1,2021,7,2
10846702,2021.01.06,3,1,2021,6,2
10846802,2021.01.06,3,1,2021,6,2
10846902,2021.01.06,3,1,2021,6,2
10847002,2021.01.08,5,1,2021,8,2
10847102,2021.01.08,5,1,2021,8,2
10847202,2021.01.07,4,1,2021,7,2
10847302,2021.01.06,3,1,2021,6,2
10847402,2021.01.08,5,1,2021,8,2
10847502,2021.01.07,4,1,2021,7,2
10847602,2021.01.06,3,1,2021,6,2
10847702,2021.01.10,0,1,2021,10,2
10847802,2021.01.07,4,1,2021,7,2
10847902,2021.01.07,4,1,2021,7,2
10848102,2021.01.07,4,1,2021,7,2
10848202,2021.01.06,3,1,2021,6,2
10848302,2021.01.06,3,1,2021,6,2
10848402,2021.01.08,5,1,2021,8,2
10848502,2021.01.07,4,1,2021,7,2
10848602,2021.01.07,4,1,2021,7,2
10848802,2021.01.08,5,1,2021,8,2
10848902,2021.01.07,4,1,2021,7,2
10849002,2021.01.07,4,1,2021,7,2
10849102,2021.01.06,3,1,2021,6,2
10849202,2021.01.07,4,1,2021,7,2
10849302,2021.01.06,3,1,2021,6,2
10849502,2021.01.08,5,1,2021,8,2
10849602,2021.01.06,3,1,2021,6,2
10849702,2021.01.06,3,1,2021,6,2
10849802,2021.01.06,3,1,2021,6,2
10849902,2021.01.07,4,1,2021,7,2
10850102,2021.01.07,4,1,2021,7,2
10850302,2021.01.07,4,1,2021,7,2
10850402,2021.01.06,3,1,2021,6,2
10850502,2021.01.09,6,1,2021,9,2
10850602,2021.01.07,4,1,2021,7,2
10850802,2021.01.06,3,1,2021,6,2
10850902,2021.01.07,4,1,2021,7,2
10851102,2021.01.06,3,1,2021,6,2
10851202,2021.01.07,4,1,2021,7,2
10851302,2021.01.07,4,1,2021,7,2
10851402,2021.01.06,3,1,2021,6,2
10851602,2021.01.07,4,1,2021,7,2
10851702,2021.01.07,4,1,2021,7,2
10851802,2021.01.07,4,1,2021,7,2
10852102,2021.01.08,5,1,2021,8,2
10852302,2021.01.06,3,1,2021,6,2
10852402,2021.01.07,4,1,2021,7,2
10852502,2021.01.06,3,1,2021,6,2
10852602,2021.01.07,4,1,2021,7,2
10852702,2021.01.07,4,1,2021,7,2
10852802,2021.01.06,3,1,2021,6,2
10853002,2021.01.08,5,1,2021,8,2
10853202,2021.01.07,4,1,2021,7,2
10853402,2021.01.07,4,1,2021,7,2
10853502,2021.01.07,4,1,2021,7,2
10853602,2021.01.06,3,1,2021,6,2
10853702,2021.01.06,3,1,2021,6,2
10853902,2021.01.07,4,1,2021,7,2
10854002,2021.01.07,4,1,2021,7,2
10854202,2021.01.07,4,1,2021,7,2
10854502,2021.01.07,4,1,2021,7,2
10854702,2021.01.06,3,1,2021,6,2
10854802,2021.01.08,5,1,2021,8,2
10854902,2021.01.07,4,1,2021,7,2
10855102,2021.01.06,3,1,2021,6,2
10855302,2021.01.06,3,1,2021,6,2
10855402,2021.01.07,4,1,2021,7,2
10855502,2021.01.07,4,1,2021,7,2
10855602,2021.01.06,3,1,2021,6,2
10855802,2021.01.07,4,1,2021,7,2
10856102,2021.01.07,4,1,2021,7,2
10856202,2021.01.07,4,1,2021,7,2
10856302,2021.01.08,5,1,2021,8,2
10856402,2021.01.09,6,1,2021,9,2
10856502,2021.01.07,4,1,2021,7,2
10856602,2021.01.06,3,1,2021,6,2
10856802,2021.01.07,4,1,2021,7,2
10857102,2021.01.07,4,1,2021,7,2
10857202,2021.01.07,4,1,2021,7,2
10857302,2021.01.07,4,1,2021,7,2
10857402,2021.01.07,4,1,2021,7,2
10857502,2021.01.06,3,1,2021,6,2
10857602,2021.01.07,4,1,2021,7,2
10857702,2021.01.08,5,1,2021,8,2
10857902,2021.01.07,4,1,2021,7,2
10858002,2021.01.07,4,1,2021,7,2
10858102,2021.01.07,4,1,2021,7,2
10858502,2021.01.09,6,1,2021,9,2
10858702,2021.01.07,4,1,2021,7,2
10858902,2021.01.07,4,1,2021,7,2
10859102,2021.01.07,4,1,2021,7,2
10859202,2021.01.07,4,1,2021,7,2
10859302,2021.01.07,4,1,2021,7,2
10859402,2021.01.08,5,1,2021,8,2
10859502,2021.01.07,4,1,2021,7,2
10859602,2021.01.06,3,1,2021,6,2
10859702,2021.01.08,5,1,2021,8,2
10859802,2021.01.07,4,1,2021,7,2
10859902,2021.01.07,4,1,2021,7,2
10860102,2021.01.06,3,1,2021,6,2
10860202,2021.01.08,5,1,2021,8,2
10860302,2021.01.06,3,1,2021,6,2
10860402,2021.01.06,3,1,2021,6,2
10860602,2021.01.06,3,1,2021,6,2
10860702,2021.01.07,4,1,2021,7,2
10860802,2021.01.07,4,1,2021,7,2
10860902,2021.01.07,4,1,2021,7,2
10861002,2021.01.11,1,1,2021,11,2
10861302,2021.01.06,3,1,2021,6,2
10861402,2021.01.07,4,1,2021,7,2
10861502,2021.01.07,4,1,2021,7,2
10861602,2021.01.06,3,1,2021,6,2
10861702,2021.01.10,0,1,2021,10,2
10861802,2021.01.07,4,1,2021,7,2
10861902,2021.01.08,5,1,2021,8,2
10862002,2021.01.06,3,1,2021,6,2
10862202,2021.01.06,3,1,2021,6,2
10862302,2021.01.09,6,1,2021,9,2
10862402,2021.01.06,3,1,2021,6,2
10862502,2021.01.06,3,1,2021,6,2
10862602,2021.01.07,4,1,2021,7,2
10862802,2021.01.09,6,1,2021,9,2
10862902,2021.01.08,5,1,2021,8,2
10863102,2021.01.07,4,1,2021,7,2
10863302,2021.01.07,4,1,2021,7,2
10863402,2021.01.07,4,1,2021,7,2
10863502,2021.01.06,3,1,2021,6,2
10863602,2021.01.07,4,1,2021,7,2
10863802,2021.01.07,4,1,2021,7,2
10863902,2021.01.08,5,1,2021,8,2
10864002,2021.01.07,4,1,2021,7,2
10864102,2021.01.07,4,1,2021,7,2
10864402,2021.01.06,3,1,2021,6,2
10864502,2021.01.07,4,1,2021,7,2
10864602,2021.01.07,4,1,2021,7,2
10864802,2021.01.06,3,1,2021,6,2
10864902,2021.01.07,4,1,2021,7,2
10865002,2021.01.07,4,1,2021,7,2
10865102,2021.01.07,4,1,2021,7,2
10865202,2021.01.07,4,1,2021,7,2
10865302,2021.01.07,4,1,2021,7,2
10865402,2021.01.07,4,1,2021,7,2
10865502,2021.01.07,4,1,2021,7,2
10865602,2021.01.07,4,1,2021,7,2
10865702,2021.01.07,4,1,2021,7,2
10865802,2021.01.10,0,1,2021,10,2
10865902,2021.01.07,4,1,2021,7,2
10866102,2021.01.09,6,1,2021,9,2
10866202,2021.01.09,6,1,2021,9,2
10866402,2021.01.09,6,1,2021,9,2
10866702,2021.01.07,4,1,2021,7,2
10866802,2021.01.08,5,1,2021,8,2
10866902,2021.01.06,3,1,2021,6,2
10867102,2021.01.08,5,1,2021,8,2
10867202,2021.01.10,0,1,2021,10,2
10867302,2021.01.07,4,1,2021,7,2
10867402,2021.01.07,4,1,2021,7,2
10867502,2021.01.07,4,1,2021,7,2
10867602,2021.01.07,4,1,2021,7,2
10867802,2021.01.07,4,1,2021,7,2
10867902,2021.01.07,4,1,2021,7,2
10868002,2021.01.07,4,1,2021,7,2
10868102,2021.01.10,0,1,2021,10,2
10868202,2021.01.07,4,1,2021,7,2
10868302,2021.01.07,4,1,2021,7,2
10868402,2021.01.07,4,1,2021,7,2
10868502,2021.01.08,5,1,2021,8,2
10868602,2021.01.06,3,1,2021,6,2
10868702,2021.01.08,5,1,2021,8,2
10869102,2021.01.06,3,1,2021,6,2
10869202,2021.01.07,4,1,2021,7,2
10869302,2021.01.06,3,1,2021,6,2
10869402,2021.01.06,3,1,2021,6,2
10869602,2021.01.06,3,1,2021,6,2
10869702,2021.01.06,3,1,2021,6,2
10869802,2021.01.07,4,1,2021,7,2
10870002,2021.01.06,3,1,2021,6,2
10870102,2021.01.07,4,1,2021,7,2
10870302,2021.01.06,3,1,2021,6,2
10870402,2021.01.07,4,1,2021,7,2
10870502,2021.01.06,3,1,2021,6,2
10870602,2021.01.07,4,1,2021,7,2
10870702,2021.01.08,5,1,2021,8,2
10870802,2021.01.06,3,1,2021,6,2
10870902,2021.01.07,4,1,2021,7,2
10871002,2021.01.06,3,1,2021,6,2
10871202,2021.01.08,5,1,2021,8,2
10871302,2021.01.06,3,1,2021,6,2
10871402,2021.01.07,4,1,2021,7,2
10871502,2021.01.06,3,1,2021,6,2
10871602,2021.01.10,0,1,2021,10,2
10871902,2021.01.10,0,1,2021,10,2
10872002,2021.01.07,4,1,2021,7,2
10872102,2021.01.07,4,1,2021,7,2
10872202,2021.01.06,3,1,2021,6,2
10872302,2021.01.08,5,1,2021,8,2
10872402,2021.01.10,0,1,2021,10,2
10872502,2021.01.08,5,1,2021,8,2
10872602,2021.01.07,4,1,2021,7,2
10872702,2021.01.07,4,1,2021,7,2
10872802,2021.01.07,4,1,2021,7,2
10872902,2021.01.07,4,1,2021,7,2
10873002,2021.01.07,4,1,2021,7,2
10873202,2021.01.08,5,1,2021,8,2
10873302,2021.01.08,5,1,2021,8,2
10873402,2021.01.07,4,1,2021,7,2
10873602,2021.01.07,4,1,2021,7,2
10873902,2021.01.06,3,1,2021,6,2
10874002,2021.01.07,4,1,2021,7,2
10874102,2021.01.06,3,1,2021,6,2
10874302,2021.01.07,4,1,2021,7,2
10874402,2021.01.06,3,1,2021,6,2
10874502,2021.01.07,4,1,2021,7,2
10874602,2021.01.10,0,1,2021,10,2
10874702,2021.01.07,4,1,2021,7,2
10874802,2021.01.07,4,1,2021,7,2
10874902,2021.01.10,0,1,2021,10,2
10875002,2021.01.07,4,1,2021,7,2
10875102,2021.01.06,3,1,2021,6,2
10875202,2021.01.06,3,1,2021,6,2
10875302,2021.01.07,4,1,2021,7,2
10875502,2021.01.07,4,1,2021,7,2
10875702,2021.01.06,3,1,2021,6,2
10875802,2021.01.07,4,1,2021,7,2
10876002,2021.01.06,3,1,2021,6,2
10876102,2021.01.11,1,1,2021,11,2
10876302,2021.01.07,4,1,2021,7,2
10876402,2021.01.08,5,1,2021,8,2
10876602,2021.01.06,3,1,2021,6,2
10876702,2021.01.06,3,1,2021,6,2
10876802,2021.01.10,0,1,2021,10,2
10876902,2021.01.07,4,1,2021,7,2
10877002,2021.01.06,3,1,2021,6,2
10877202,2021.01.07,4,1,2021,7,2
10877302,2021.01.07,4,1,2021,7,2
10877602,2021.01.06,3,1,2021,6,2
10877902,2021.01.06,3,1,2021,6,2
10878002,2021.01.07,4,1,2021,7,2
10878202,2021.01.07,4,1,2021,7,2
10878302,2021.01.06,3,1,2021,6,2
10878402,2021.01.06,3,1,2021,6,2
10878602,2021.01.07,4,1,2021,7,2
10878702,2021.01.07,4,1,2021,7,2
10878902,2021.01.07,4,1,2021,7,2
10879002,2021.01.06,3,1,2021,6,2
10879102,2021.01.07,4,1,2021,7,2
10879302,2021.01.07,4,1,2021,7,2
10879502,2021.01.07,4,1,2021,7,2
10879702,2021.01.06,3,1,2021,6,2
10879902,2021.01.06,3,1,2021,6,2
10880002,2021.01.07,4,1,2021,7,2
10880102,2021.01.07,4,1,2021,7,2
10880302,2021.01.07,4,1,2021,7,2
10880502,2021.01.06,3,1,2021,6,2
10880702,2021.01.07,4,1,2021,7,2
10880802,2021.01.06,3,1,2021,6,2
10881002,2021.01.06,3,1,2021,6,2
10881202,2021.01.07,4,1,2021,7,2
10881302,2021.01.06,3,1,2021,6,2
10881402,2021.01.07,4,1,2021,7,2
10881502,2021.01.06,3,1,2021,6,2
10881702,2021.01.07,4,1,2021,7,2
10881802,2021.01.07,4,1,2021,7,2
10881902,2021.01.07,4,1,2021,7,2
10882002,2021.01.07,4,1,2021,7,2
10882102,2021.01.06,3,1,2021,6,2
10882302,2021.01.06,3,1,2021,6,2
10882502,2021.01.07,4,1,2021,7,2
10882602,2021.01.10,0,1,2021,10,2
10882702,2021.01.08,5,1,2021,8,2
10882802,2021.01.07,4,1,2021,7,2
10882902,2021.01.10,0,1,2021,10,2
10883002,2021.01.08,5,1,2021,8,2
10883102,2021.01.06,3,1,2021,6,2
10883202,2021.01.07,4,1,2021,7,2
10883402,2021.01.07,4,1,2021,7,2
10883502,2021.01.06,3,1,2021,6,2
10883602,2021.01.08,5,1,2021,8,2
10883702,2021.01.08,5,1,2021,8,2
10883802,2021.01.08,5,1,2021,8,2
10883902,2021.01.08,5,1,2021,8,2
10884102,2021.01.06,3,1,2021,6,2
10884202,2021.01.06,3,1,2021,6,2
10884302,2021.01.08,5,1,2021,8,2
10884402,2021.01.10,0,1,2021,10,2
10884502,2021.01.08,5,1,2021,8,2
10884602,2021.01.08,5,1,2021,8,2
10884702,2021.01.07,4,1,2021,7,2
10884802,2021.01.08,5,1,2021,8,2
10885402,2021.01.07,4,1,2021,7,2
10885602,2021.01.06,3,1,2021,6,2
10885702,2021.01.07,4,1,2021,7,2
10885802,2021.01.06,3,1,2021,6,2
10885902,2021.01.07,4,1,2021,7,2
10886002,2021.01.06,3,1,2021,6,2
10886102,2021.01.08,5,1,2021,8,2
10886202,2021.01.09,6,1,2021,9,2
10886402,2021.01.06,3,1,2021,6,2
10886502,2021.01.09,6,1,2021,9,2
10886602,2021.01.07,4,1,2021,7,2
10886802,2021.01.07,4,1,2021,7,2
10887202,2021.01.08,5,1,2021,8,2
10887302,2021.01.06,3,1,2021,6,2
10887402,2021.01.07,4,1,2021,7,2
10887502,2021.01.07,4,1,2021,7,2
10887702,2021.01.08,5,1,2021,8,2
10887802,2021.01.06,3,1,2021,6,2
10887902,2021.01.08,5,1,2021,8,2
10888002,2021.01.07,4,1,2021,7,2
10888202,2021.01.07,4,1,2021,7,2
10888402,2021.01.06,3,1,2021,6,2
10888702,2021.01.07,4,1,2021,7,2
10888802,2021.01.08,5,1,2021,8,2
10888902,2021.01.07,4,1,2021,7,2
10889202,2021.01.07,4,1,2021,7,2
10889402,2021.01.08,5,1,2021,8,2
10889602,2021.01.06,3,1,2021,6,2
10889702,2021.01.10,0,1,2021,10,2
10889802,2021.01.07,4,1,2021,7,2
10890202,2021.01.08,5,1,2021,8,2
10890502,2021.01.07,4,1,2021,7,2
10890602,2021.01.08,5,1,2021,8,2
10890702,2021.01.07,4,1,2021,7,2
10890802,2021.01.11,1,1,2021,11,2
10890902,2021.01.06,3,1,2021,6,2
10891002,2021.01.08,5,1,2021,8,2
10891102,2021.01.07,4,1,2021,7,2
10891302,2021.01.08,5,1,2021,8,2
10891402,2021.01.06,3,1,2021,6,2
10891502,2021.01.07,4,1,2021,7,2
10891702,2021.01.06,3,1,2021,6,2
10891802,2021.01.07,4,1,2021,7,2
10891902,2021.01.07,4,1,2021,7,2
10892202,2021.01.07,4,1,2021,7,2
10892302,2021.01.09,6,1,2021,9,2
10892402,2021.01.07,4,1,2021,7,2
10892502,2021.01.09,6,1,2021,9,2
10892602,2021.01.07,4,1,2021,7,2
10892702,2021.01.06,3,1,2021,6,2
10892802,2021.01.06,3,1,2021,6,2
10892902,2021.01.07,4,1,2021,7,2
10893202,2021.01.06,3,1,2021,6,2
10893502,2021.01.07,4,1,2021,7,2
10893602,2021.01.06,3,1,2021,6,2
10893702,2021.01.07,4,1,2021,7,2
10893802,2021.01.07,4,1,2021,7,2
10893902,2021.01.08,5,1,2021,8,2
10894002,2021.01.10,0,1,2021,10,2
10894102,2021.01.07,4,1,2021,7,2
10894202,2021.01.07,4,1,2021,7,2
10894302,2021.01.07,4,1,2021,7,2
10894402,2021.01.06,3,1,2021,6,2
10894502,2021.01.08,5,1,2021,8,2
10894602,2021.01.06,3,1,2021,6,2
10894702,2021.01.07,4,1,2021,7,2
10894802,2021.01.06,3,1,2021,6,2
10894902,2021.01.06,3,1,2021,6,2
10895002,2021.01.07,4,1,2021,7,2
10895102,2021.01.06,3,1,2021,6,2
10895202,2021.01.07,4,1,2021,7,2
10895302,2021.01.07,4,1,2021,7,2
10895402,2021.01.07,4,1,2021,7,2
10895602,2021.01.07,4,1,2021,7,2
10895802,2021.01.07,4,1,2021,7,2
10895902,2021.01.07,4,1,2021,7,2
10896202,2021.01.06,3,1,2021,6,2
10896402,2021.01.07,4,1,2021,7,2
10896502,2021.01.10,0,1,2021,10,2
10896602,2021.01.06,3,1,2021,6,2
10896802,2021.01.06,3,1,2021,6,2
10896902,2021.01.09,6,1,2021,9,2
10897102,2021.01.07,4,1,2021,7,2
10897302,2021.01.06,3,1,2021,6,2
10897402,2021.01.06,3,1,2021,6,2
10897502,2021.01.06,3,1,2021,6,2
10897602,2021.01.07,4,1,2021,7,2
10897802,2021.01.06,3,1,2021,6,2
10898102,2021.01.07,4,1,2021,7,2
10898402,2021.01.10,0,1,2021,10,2
10898602,2021.01.06,3,1,2021,6,2
10898802,2021.01.07,4,1,2021,7,2
10898902,2021.01.06,3,1,2021,6,2
10899002,2021.01.08,5,1,2021,8,2
10899102,2021.01.06,3,1,2021,6,2
10899202,2021.01.06,3,1,2021,6,2
10899302,2021.01.06,3,1,2021,6,2
10899502,2021.01.06,3,1,2021,6,2
10899602,2021.01.06,3,1,2021,6,2
10899702,2021.01.06,3,1,2021,6,2
10899802,2021.01.06,3,1,2021,6,2
10900002,2021.01.07,4,1,2021,7,2
10900502,2021.01.06,3,1,2021,6,2
10900602,2021.01.06,3,1,2021,6,2
10900702,2021.01.10,0,1,2021,10,2
10900802,2021.01.08,5,1,2021,8,2
10900902,2021.01.06,3,1,2021,6,2
10901002,2021.01.07,4,1,2021,7,2
10901102,2021.01.06,3,1,2021,6,2
10901202,2021.01.10,0,1,2021,10,2
10901302,2021.01.07,4,1,2021,7,2
10901402,2021.01.06,3,1,2021,6,2
10901502,2021.01.08,5,1,2021,8,2
10901602,2021.01.07,4,1,2021,7,2
10901702,2021.01.07,4,1,2021,7,2
10902002,2021.01.08,5,1,2021,8,2
10902202,2021.01.07,4,1,2021,7,2
10902302,2021.01.06,3,1,2021,6,2
10902402,2021.01.10,0,1,2021,10,2
10902802,2021.01.07,4,1,2021,7,2
10902902,2021.01.06,3,1,2021,6,2
10903002,2021.01.07,4,1,2021,7,2
10903102,2021.01.08,5,1,2021,8,2
10903202,2021.01.09,6,1,2021,9,2
10903302,2021.01.08,5,1,2021,8,2
10903502,2021.01.07,4,1,2021,7,2
10903602,2021.01.08,5,1,2021,8,2
10904002,2021.01.08,5,1,2021,8,2
10904102,2021.01.06,3,1,2021,6,2
10904202,2021.01.08,5,1,2021,8,2
10904402,2021.01.06,3,1,2021,6,2
10904502,2021.01.07,4,1,2021,7,2
10904602,2021.01.08,5,1,2021,8,2
10904802,2021.01.09,6,1,2021,9,2
10905102,2021.01.07,4,1,2021,7,2
10905202,2021.01.08,5,1,2021,8,2
10905302,2021.01.08,5,1,2021,8,2
10905502,2021.01.08,5,1,2021,8,2
10905602,2021.01.08,5,1,2021,8,2
10905702,2021.01.10,0,1,2021,10,2
10906102,2021.01.06,3,1,2021,6,2
10906202,2021.01.10,0,1,2021,10,2
10906502,2021.01.07,4,1,2021,7,2
10906602,2021.01.07,4,1,2021,7,2
10906802,2021.01.06,3,1,2021,6,2
10907302,2021.01.08,5,1,2021,8,2
10907402,2021.01.06,3,1,2021,6,2
10907502,2021.01.07,4,1,2021,7,2
10907702,2021.01.08,5,1,2021,8,2
10907802,2021.01.07,4,1,2021,7,2
10907902,2021.01.07,4,1,2021,7,2
10908102,2021.01.07,4,1,2021,7,2
10909002,2021.01.07,4,1,2021,7,2
10909102,2021.01.07,4,1,2021,7,2
10909602,2021.01.07,4,1,2021,7,2
10909702,2021.01.07,4,1,2021,7,2
10909802,2021.01.08,5,1,2021,8,2
10909902,2021.01.08,5,1,2021,8,2
10910002,2021.01.07,4,1,2021,7,2
10910202,2021.01.07,4,1,2021,7,2
10910402,2021.01.07,4,1,2021,7,2
10910602,2021.01.07,4,1,2021,7,2
10910902,2021.01.08,5,1,2021,8,2
10911002,2021.01.07,4,1,2021,7,2
10911102,2021.01.07,4,1,2021,7,2
10911302,2021.01.07,4,1,2021,7,2
10911602,2021.01.07,4,1,2021,7,2
10911802,2021.01.07,4,1,2021,7,2
10912002,2021.01.07,4,1,2021,7,2
10912202,2021.01.07,4,1,2021,7,2
10912302,2021.01.07,4,1,2021,7,2
10912502,2021.01.08,5,1,2021,8,2
10912602,2021.01.08,5,1,2021,8,2
10912702,2021.01.07,4,1,2021,7,2
10913002,2021.01.07,4,1,2021,7,2
10913202,2021.01.06,3,1,2021,6,2
10913402,2021.01.07,4,1,2021,7,2
10913502,2021.01.07,4,1,2021,7,2
10913602,2021.01.10,0,1,2021,10,2
10913802,2021.01.07,4,1,2021,7,2
10913902,2021.01.07,4,1,2021,7,2
10914102,2021.01.08,5,1,2021,8,2
10914202,2021.01.08,5,1,2021,8,2
10914502,2021.01.07,4,1,2021,7,2
10914602,2021.01.07,4,1,2021,7,2
10914702,2021.01.07,4,1,2021,7,2
10914802,2021.01.06,3,1,2021,6,2
10914902,2021.01.07,4,1,2021,7,2
10915002,2021.01.07,4,1,2021,7,2
10915202,2021.01.07,4,1,2021,7,2
10915502,2021.01.07,4,1,2021,7,2
10915602,2021.01.06,3,1,2021,6,2
10916002,2021.01.09,6,1,2021,9,2
10916102,2021.01.10,0,1,2021,10,2
10916302,2021.01.09,6,1,2021,9,2
10916402,2021.01.10,0,1,2021,10,2
10916502,2021.01.08,5,1,2021,8,2
10916602,2021.01.10,0,1,2021,10,2
10917002,2021.01.07,4,1,2021,7,2
10917102,2021.01.09,6,1,2021,9,2
10917302,2021.01.08,5,1,2021,8,2
10917402,2021.01.07,4,1,2021,7,2
10917502,2021.01.07,4,1,2021,7,2
10917602,2021.01.07,4,1,2021,7,2
10917802,2021.01.07,4,1,2021,7,2
10917902,2021.01.07,4,1,2021,7,2
10918102,2021.01.07,4,1,2021,7,2
10918402,2021.01.09,6,1,2021,9,2
10918602,2021.01.07,4,1,2021,7,2
10918802,2021.01.07,4,1,2021,7,2
10918902,2021.01.07,4,1,2021,7,2
10919102,2021.01.07,4,1,2021,7,2
10919302,2021.01.08,5,1,2021,8,2
10919402,2021.01.10,0,1,2021,10,2
10919602,2021.01.08,5,1,2021,8,2
10919702,2021.01.07,4,1,2021,7,2
10919802,2021.01.08,5,1,2021,8,2
10919902,2021.01.07,4,1,2021,7,2
10920002,2021.01.07,4,1,2021,7,2
10920202,2021.01.06,3,1,2021,6,2
10920402,2021.01.07,4,1,2021,7,2
10920502,2021.01.07,4,1,2021,7,2
10920702,2021.01.07,4,1,2021,7,2
10920902,2021.01.11,1,1,2021,11,2
10921002,2021.01.10,0,1,2021,10,2
10921202,2021.01.10,0,1,2021,10,2
10921302,2021.01.08,5,1,2021,8,2
10921402,2021.01.08,5,1,2021,8,2
10921602,2021.01.10,0,1,2021,10,2
10921702,2021.01.09,6,1,2021,9,2
10921802,2021.01.09,6,1,2021,9,2
10921902,2021.01.10,0,1,2021,10,2
10922002,2021.01.07,4,1,2021,7,2
10922102,2021.01.07,4,1,2021,7,2
10922402,2021.01.07,4,1,2021,7,2
10922702,2021.01.09,6,1,2021,9,2
10922902,2021.01.09,6,1,2021,9,2
10923102,2021.01.09,6,1,2021,9,2
10923302,2021.01.07,4,1,2021,7,2
10923502,2021.01.08,5,1,2021,8,2
10923602,2021.01.10,0,1,2021,10,2
10923702,2021.01.11,1,1,2021,11,2
10923802,2021.01.09,6,1,2021,9,2
10924202,2021.01.08,5,1,2021,8,2
10924402,2021.01.09,6,1,2021,9,2
10924602,2021.01.07,4,1,2021,7,2
10924802,2021.01.10,0,1,2021,10,2
10924902,2021.01.07,4,1,2021,7,2
10925202,2021.01.08,5,1,2021,8,2
10925302,2021.01.08,5,1,2021,8,2
10925502,2021.01.07,4,1,2021,7,2
10925602,2021.01.07,4,1,2021,7,2
10925702,2021.01.08,5,1,2021,8,2
10925802,2021.01.11,1,1,2021,11,2
10925902,2021.01.11,1,1,2021,11,2
10926002,2021.01.07,4,1,2021,7,2
10926302,2021.01.08,5,1,2021,8,2
10926402,2021.01.07,4,1,2021,7,2
10926502,2021.01.07,4,1,2021,7,2
10926602,2021.01.07,4,1,2021,7,2
10926702,2021.01.07,4,1,2021,7,2
