,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
m1,4.2225,0.7433,0.6873,0.1649,1.5642,2.1978,1.8147,0.8823,1.0604,1.3304,1.7098,1.1649,0.2071,0.5265,0.9481,0.74
m2,4.2594,0.6801,3.4145,0.1744,1.4312,1.5508,3.4752,0.7789,5.2679,2.5478,4.4078,4.6966,0.219,0.4648,3.8226,0.4723
m3,1.6966,0.6783,0.7262,0.1568,1.4273,1.3684,1.1435,0.7478,1.1203,0.8384,1.2384,1.0339,0.1969,0.4462,0.8415,0.5031
m4,1.4836,0.5933,0.9588,0.2193,1.2485,1.1578,1.0995,0.61,1.4792,0.8061,1.4053,0.7232,0.2753,0.364,0.5886,0.4525
m5,1.3726,0.5967,0.5129,0.1679,1.2557,1.0778,0.8909,0.7232,0.7913,0.6531,0.8651,0.643,0.2108,0.4316,0.5233,0.5779
m6,1.2122,0.5169,0.6325,0.1093,1.0878,1.2466,0.9966,0.7231,0.9758,0.7306,1.0631,0.5974,0.1372,0.4315,0.4862,0.5561
m7,1.4554,0.5772,0.6441,0.1517,1.2147,1.0577,1.0968,0.6051,0.9938,0.8041,1.3203,0.4869,0.1905,0.3611,0.3963,0.7067
