,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
m1,1.1918,1.1468,0.6573,0.3683,2.4582,3.7843,2.7079,5.7964,1.0824,2.0802,1.5371,1.1419,0.3952,2.9015,0.7441,0.8161
m2,1.1497,0.9309,0.815,0.2644,1.9955,2.1879,1.8049,1.0904,1.3422,1.3865,1.4606,0.9902,0.2837,0.5459,0.6453,0.9449
m3,1.1034,0.7757,0.5599,0.23,1.6629,2.5544,1.8389,1.1722,0.922,1.4126,1.0784,0.8756,0.2468,0.5868,0.5706,1.3052
m4,2.4661,1.1375,0.804,0.2796,2.4383,1.8268,1.8055,1.6542,1.3239,1.387,1.6829,1.1938,0.3,0.8281,0.7779,0.9333
m5,2.001,0.84,0.5628,0.3017,1.8007,1.6467,1.3316,1.11,0.9267,1.0229,1.0002,0.6727,0.3238,0.5556,0.4384,0.7745
m6,1.8083,1.5434,0.782,0.6581,3.3085,2.9976,2.0508,6.5472,1.2878,1.5754,1.1974,1.0149,0.7062,3.2773,0.6613,0.7594
m7,1.7572,1.168,0.6939,0.3414,2.5038,2.0931,1.8745,2.6157,1.1427,1.44,1.4441,0.8828,0.3664,1.3094,0.5752,0.6386
