,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
m1,3.7468,0.8605,0.67,0.3136,1.8207,1.307,1.1046,1.0168,1.0347,0.8061,0.9022,0.7861,0.3418,0.5238,0.5549,1.0168
m2,2.2499,0.6574,0.7114,0.1974,1.3911,1.4306,1.318,0.8672,1.0986,0.9618,1.2491,0.6714,0.2151,0.4467,0.4739,0.7907
m3,2.0072,0.5446,0.3863,0.1559,1.1524,0.9043,0.8407,0.5303,0.5965,0.6135,0.8171,0.4602,0.1699,0.2732,0.3248,0.5934
m4,2.6466,0.6882,0.5281,0.2105,1.4562,1.2318,1.0993,0.7371,0.8155,0.8023,1.032,0.5574,0.2295,0.3797,0.3935,0.7319
m5,2.772,1.1284,0.5335,0.2268,2.3877,1.393,1.2298,0.7213,0.8239,0.8975,1.068,0.6624,0.2472,0.3716,0.4675,0.7325
m6,2.0072,0.7627,0.423,0.108,1.6139,0.9105,0.8314,0.4695,0.6532,0.6068,0.7721,0.4117,0.1178,0.2418,0.2906,0.2902
m7,6.2608,0.684,0.5883,0.2631,1.4473,0.9424,1.025,0.5043,0.9084,0.748,0.9411,0.5276,0.2868,0.2598,0.3724,0.7148
