"19-441","19-442","19-443","45-641","45-642","45-643","65+1","65+2","65+3"
0.8901545,0.101847328411011,0.144046444506086,0.0683247949276944,0.61626032,0.0651129400461073,0.150224993122258,0.101222779781941,1.1628373
0.6285604,2.43803988552078e-05,0.385810689004084,1.6355713773022e-05,2.527318e-05,1.94243041630113e-05,0.402359171730082,3.01964872315341e-05,2.157194
0.05729559,0.0057802426246803,0.024367771661104,0.00387770497395689,0.0151494465,0.00129117103211308,0.0254129724808267,0.002007218856219,0.165082801
0.7122444,0.243569356842836,0.303884409390679,0.163399733862415,0.62529308,0.123406845831232,0.316918848411751,0.191844877075329,1.5530615
