"19-441","19-442","19-443","45-641","45-642","45-643","65+1","65+2","65+3"
0.9618265,0.0951891371182204,0.13609611054015,0.064159498051013,0.649766185,0.0540553253577826,0.157054611196822,0.0925486091286746,1.1292252
0.9786348,2.43403890876441e-05,0.473919212013889,1.64059386764909e-05,2.527318e-05,1.80819905474265e-05,0.546901724715987,3.09583387828269e-05,2.245572
0.06239482,0.00594009373933393,0.0213638631214019,0.00400374921161755,0.0152090075,0.00125362345556688,0.0246538508916759,0.00214634000287436,0.151896792
0.8229484,0.270791526463874,0.285087525101279,0.182519234235859,0.66427755,0.109458259259837,0.328990374773691,0.18740447097661,1.4249123
