"0-181","0-182","0-183","0-184","19-441","19-442","19-443","19-444","45-641","45-642","45-643","45-644","65+1","65+2","65+3","65+4"
1.0180446,0.214242839031351,0.253911911553418,0.240729605820152,0.284930175148868,0.8009026,0.141941638733175,0.168344328499999,0.249884470938428,0.10503496070683,0.65559363,0.114778251722321,0.347405364894336,0.182672585409397,0.168310197198773,1.0551344
0.1204066,0.0290032969642166,4.68255378105171e-06,0.0639061946324754,0.0385726520488256,0.7784429,2.35846781714693e-05,0.42414071056619,4.60828114388274e-06,1.74523541304199e-05,2.527318e-05,2.03015329822577e-05,0.0922252781898798,0.46024051339814,2.977005633391e-05,2.15891
3.238863497,0.142657397068834,0.00373939177947087,0.0840508193335334,0.189725814486412,0.061139163,0.00579773049138502,0.0231333213542013,0.003680079168905,0.00429024491887232,0.0151821861,0.0014029424129701,0.121296694940169,0.0251022630731417,0.00205726704007288,0.174713996
1.36332396,0.0814631264521194,0.0588746810309223,0.17875747087592,0.108341090853357,0.7269615,0.261614299588113,0.291098013024102,0.0579408363753963,0.19359116833389,0.78164531,0.133714831084197,0.257971196295786,0.31587417954892,0.196078693049174,1.7710739
