"0-181","0-182","0-183","0-184","19-441","19-442","19-443","19-444","45-641","45-642","45-643","45-644","65+1","65+2","65+3","65+4"
0.922643,0.244982161725651,0.304211616270425,0.231718411058913,0.355809710015386,0.85767331,0.164682484666946,0.173331225667399,0.33984953768627,0.126670349140078,0.686433341,0.130033668509615,0.378689013697863,0.195036385056579,0.190224779379966,0.96169
0.07021309,0.0198955220768278,4.47225444852606e-06,0.0430754208728414,0.0288960628434997,0.6658958,2.32916215839482e-05,0.364261072338592,4.99617215601608e-06,1.79154318933437e-05,2.527318e-05,2.03385963412133e-05,0.0703966015061677,0.409875153724908,2.9753101994653e-05,1.930462
3.220992661,0.14674261295114,0.0036254115462353,0.0791241660166742,0.213127544443487,0.064768313,0.00572838895281319,0.0232947319156698,0.00405012291448883,0.00440615788698172,0.0151598616,0.00137835041272297,0.129309761151876,0.0262117820156214,0.00201637319144867,0.15449337
1.12902953,0.0762539470536574,0.0551672440473337,0.142283564227307,0.110750491372816,0.877762,0.313904721592928,0.295164799013414,0.0616300015586705,0.24144899660283,0.87973173,0.14081072382605,0.232528880016169,0.332126396578961,0.205990411415357,1.5094966
