"0-111","0-112","0-113","0-114","0-115","0-116","0-117","12-171","12-172","12-173","12-174","12-175","12-176","12-177","18-241","18-242","18-243","18-244","18-245","18-246","18-247","25-441","25-442","25-443","25-444","25-445","25-446","25-447","45-641","45-642","45-643","45-644","45-645","45-646","45-647","65-741","65-742","65-743","65-744","65-745","65-746","65-747","75+1","75+2","75+3","75+4","75+5","75+6","75+7"
1.38845159,0.272820292993766,0.0234080885965531,0.0470654070439044,0,0,0.105562163599639,0.624916824477701,1.50608898,0.0832136351120305,0.159153151028946,0.0111275226428111,0.00831864102859789,0.388725045972013,0.0557307984644773,0.0864924622584658,1.41944998,0.780035245754764,0.0697588761647631,0.0392185175946627,0.239751186013358,0.0237621409819353,0.0350795040319228,0.165412628579139,1.70169588,0,0,0.139568569010921,0,0.00388547753784204,0.0234348201436801,0,0.2969952191,0.190120325426641,0,0,0.00331627343539933,0.0150419920805083,0,0.217060391195529,1.0019785946,0.0107409787855197,0.106335868379661,0.170949752543049,0.101438530836069,0.278468051265087,0,0.0118487316412417,2.24476825
0,0,0,0,1.46681772713609e-100,1.33468340607128e-06,0,0,2.0564,0.361490722885675,1.36535268412229,2.99383307144596e-05,1.68389732803247e-05,0.0928269265892044,0,0.375734369299947,0.6451588,0.427795107746137,2.28355580689847e-05,3.01554983247438e-05,0.0388382750532177,0,0.300942172228519,0.0907173280319076,1.746036,1.6531025e-59,7.8567740809471e-07,0.163583843064833,1.173188e-100,1.04537834022445e-05,7.671385e-06,2.61883113540023e-59,1.180271e-109,3.05313221905429e-57,1.41665502561248e-57,1.21877e-06,6.71295222103751e-06,1.15659335131603e-05,1.4210325e-06,3.48576130591209e-57,3.666486e-05,1.14434294984214e-05,0,0.0408225307172482,0.0164324424296531,0.326383471003083,1.7842025e-57,1.26236284318017e-05,0.000232428
2.90762,0.0693774841118003,0.0090128471586952,0.00511478820588047,7.40418578624106e-86,0.000552459516311397,0.144179403483213,0.158914707500842,0.1772216,0.016603456484826,0.0263517042401148,4.9237915e-77,0.00931928472048359,0.053843518290529,0.0214581026776506,0.0172576745558646,0.008046342,0.0014417855,3.116934e-66,0.01307133,0.0530606649383578,0.002582328,0.00580827152439488,0.000305741991403895,0.218601,1.69984360343825e-97,3.43286832249678e-109,0.0577831977993197,5.922005e-86,1.71927587913086e-77,1.04710384836472e-66,2.692878e-97,1.014157e-96,0.01155629,0.0005788935,0.00050448,0.00371518571954436,0.00501341851759508,6.20893181378121e-109,0.0131938172446316,0.01657202,1.0276905e-43,0.145236148531361,0.0236787833024676,0.0224499239650562,0.11528938500317,0.000729085918067598,1.1336796383184e-43,4.423877
0.9699914,0.104089470355574,0.0870758122551548,0.290346430046282,0.0419808602724282,0.0935606280029204,0.214382920141345,0.238425303933157,1.14885056,0.344505642794197,0.983012200792563,0.130784731064317,0.313198112872793,0.324407035827734,0.207313148354936,0.358080034204607,1.1851217,0.813897588200355,0.269007788079499,0.577375928895897,0.215744494243243,0.146588614391999,0.216669165757581,0.172593405478973,2.582052,0.0344281835271219,0.0676552309823028,0.536932055236422,0.03357707,0.0456670501741385,0.0903705661198232,0.05454084,0.19011495,0.209685449153419,0.01799728,0.085435157185905,0.124858204382971,0.221448557533193,0.122366102207269,0.239397894565531,0.77738926,0.0871973993279106,0.215954213154034,0.142664598210551,0.0912813191705586,1.07129007729344,0.0226666276465699,0.0961903570504646,2.590354
