"19-441","19-442","19-443","45-641","45-642","45-643","65+1","65+2","65+3"
0.94692683,0.0962753165933183,0.103201469362054,0.0699056009704925,0.688946463,0.0581192324415397,0.112547078281426,0.087291347240371,1.2222015
0.4902895,2.37323475299394e-05,0.34222720893476,1.72320806124063e-05,2.527318e-05,1.99355640418059e-05,0.373218256601454,2.9941934366672e-05,2.334341
0.060599432,0.00575349742776622,0.0238804920416082,0.00417762007544615,0.0151613157,0.0013552233437217,0.0260430362457036,0.00203545825564818,0.165421153
0.8796432,0.267720980869269,0.314275046802241,0.194392464468663,0.65680287,0.121620901208989,0.342734832294509,0.182666767490426,1.5503484
